Client_ID,Membership_Length,Accountt_Value,Product_Count,CreditCard_Flag,Activity_Status,Premium_Tier,Left_Service
15723299,4,113709.28,1,1,1,0,1
15636982,7,79974.55,1,1,1,0,0
15751175,2,0,2,1,1,0,0
15618936,5,0,1,1,0,0,1
15780128,3,144427.96,2,1,0,0,0
15699550,9,0,2,1,1,0,0
15581620,2,0,3,1,1,0,0
15738672,2,162485.8,2,1,0,0,0
15619280,4,0,2,1,0,0,0
15768244,8,0,2,1,1,0,0
15806837,4,0,1,1,0,0,0
15643496,5,74197.38,2,1,0,0,0
15603582,3,0,1,1,0,0,0
15667938,9,149136.31,2,1,1,0,0
15584190,7,120026.98,2,0,1,0,0
15758482,0,0,2,0,0,0,0
15758171,4,0,1,1,1,0,0
15585451,1,108262.87,1,1,1,0,0
15714057,4,0,2,1,0,0,0
15748473,5,0,2,1,0,0,0
15693233,6,99812.88,2,1,1,0,0
15812513,10,103583.05,1,1,0,0,1
15678572,7,99842.5,2,1,0,0,1
15776454,5,0,1,1,0,0,1
15646609,1,142645.43,1,0,0,0,0
15813067,3,110219.14,1,1,0,0,1
15662434,3,0,2,0,0,0,0
15773503,4,0,2,1,0,0,0
15752375,8,149564.61,1,0,0,0,0
15597033,8,153366.13,1,1,1,0,0
15594084,9,0,2,1,0,0,0
15671591,3,96196.24,4,1,0,0,1
15707189,1,114391.62,1,1,1,0,0
15733581,9,80262.66,1,1,0,0,0
15585284,7,147285.52,1,1,1,0,0
15617866,5,119785.47,2,1,1,0,0
15669411,6,107467.56,1,1,0,0,1
15570943,2,133607.75,1,1,1,0,0
15685829,3,0,2,1,1,0,0
15776047,3,0,2,0,1,0,0
15675328,6,0,2,1,0,0,0
15630402,9,0,1,0,1,0,0
15701291,3,0,2,1,0,0,0
15719606,9,0,2,0,0,0,0
15646859,7,107363.29,1,1,1,0,0
15606836,2,94493.03,1,0,1,0,0
15664150,9,170214.23,2,1,0,0,0
15668575,8,148610.41,3,0,1,0,1
15804002,1,128306.83,1,1,1,0,0
15728773,7,0,2,1,1,0,0
15598044,3,0,1,1,1,0,0
15694829,7,175454,1,0,1,0,0
15600575,6,0,2,1,0,0,0
15727311,0,100885.93,2,1,1,0,0
15606274,6,63176.44,2,1,1,0,0
15704987,8,49113.75,1,1,0,0,0
15628972,1,123906.22,3,1,1,0,1
15697686,6,0,2,1,1,0,0
15733883,7,0,2,0,0,0,0
15617482,1,131441.51,1,1,0,0,1
15621083,6,136325.48,2,1,1,0,1
15736760,9,0,1,0,0,0,0
15714658,4,0,2,1,1,0,0
15599081,8,102785.16,1,1,1,0,0
15631159,4,72252.64,2,1,1,0,0
15792818,6,148051.52,1,1,0,0,0
15669656,6,111589.33,1,1,1,0,0
15729054,4,96106.83,1,1,1,0,0
15573452,7,115930.87,1,1,0,0,0
15776733,7,124513.66,2,1,0,0,0
15713144,8,0,1,1,0,0,0
15782806,6,0,2,1,0,0,0
15764419,5,0,2,1,1,0,0
15591915,2,0,1,0,1,0,1
15792008,9,0,2,0,1,0,0
15715541,9,113311.11,1,1,1,0,0
15764195,4,111900.14,1,1,1,0,0
15744919,0,152760.24,1,1,1,0,0
15807481,1,0,1,1,1,0,0
15789109,10,0,1,1,1,0,1
15583681,7,76665.71,2,1,1,0,0
15718071,3,0,2,0,1,0,0
15679760,1,115764.32,2,0,0,0,0
15577178,5,68375.27,1,1,0,0,1
15726358,7,0,2,0,0,0,0
15782530,2,111093.01,1,1,0,0,0
15667265,4,121404.64,1,1,1,0,0
15595917,1,102097.33,1,0,1,0,0
15668385,1,154863.15,1,,1,0,0
15711218,2,121704.32,2,,0,0,0
15663939,8,138782.76,1,1,1,0,0
15768816,0,107856.57,2,1,0,0,0
15682268,1,108348.66,1,0,0,0,1
15684801,1,93871.95,3,1,0,0,1
15636428,1,0,1,1,0,0,1
15809823,2,125860.2,1,0,0,0,0
15786993,5,0,2,0,1,0,0
15710257,3,130786.92,1,0,1,0,0
15582492,2,112367.34,1,1,0,0,0
15575694,7,91091.06,2,1,0,0,0
15756820,7,106198.5,1,0,1,0,0
15593014,1,112833.35,1,0,1,0,0
15584545,5,0,2,0,1,0,0
15675949,4,0,2,1,1,0,0
15789863,4,0,2,1,0,0,0
15720943,1,114959.12,1,1,0,0,1
15697997,5,164704.38,1,0,1,0,1
15660200,1,0,2,1,1,0,0
15773447,8,0,1,1,0,0,0
15739160,9,115465.28,1,1,0,0,0
15591433,8,85957.88,2,1,0,0,0
15811613,8,0,1,1,0,0,0
15724423,6,107193.82,2,0,0,0,0
15574305,3,116275.12,1,1,1,0,0
15697020,2,91068.56,1,1,0,0,0
15745232,6,0,2,1,1,0,0
15801247,10,105317.73,2,1,0,0,0
15725660,1,80569.73,1,0,0,0,0
15578006,10,0,2,1,1,0,0
15687491,9,101207.75,1,0,0,0,1
15610403,1,106086.42,2,1,0,0,0
15741094,1,0,2,1,1,0,0
15807909,9,0,2,1,0,0,0
15666141,8,101440.36,2,1,1,0,0
15617134,4,0,2,1,0,0,0
15783029,7,106603.74,2,1,1,0,0
15750839,2,45022.23,1,1,1,0,0
15749130,1,74298.43,1,1,1,0,0
15779862,3,133003.03,1,0,1,0,1
15679651,1,136689.66,1,1,0,0,0
15619087,1,102520.37,1,1,1,0,0
15610140,5,0,2,1,0,0,0
15599533,7,0,2,1,1,0,0
15757837,3,88311.48,2,1,1,0,0
15697574,9,0,3,1,1,0,0
15578738,7,71872.19,1,1,1,0,0
15762228,6,110046.93,2,1,0,0,0
15789815,5,0,2,1,0,0,0
15587013,7,102575.04,1,1,1,0,0
15570932,7,137780.74,2,1,1,0,1
15794661,2,0,2,1,0,0,0
15614420,0,109570.21,2,1,1,0,0
15594577,10,0,2,1,1,0,0
15673367,6,132603.36,1,1,0,0,0
15774727,1,129398.01,2,0,0,0,0
15724402,8,0,2,1,0,0,0
15730448,5,62482.95,1,1,1,0,0
15779581,3,55853.33,2,0,1,0,1
15738448,3,174330.35,2,0,0,0,0
15628523,3,0,2,1,1,0,0
15660866,3,0,2,1,0,0,0
15654230,5,145537.21,1,1,0,0,0
15794566,4,0,2,1,1,0,1
15800890,6,0,2,1,1,0,0
15697424,2,119370.11,1,1,1,0,1
15735878,10,134381.52,1,0,0,0,1
15707596,8,114888.74,2,1,1,0,1
15779529,7,0,2,1,1,0,0
15663161,5,143139.87,1,0,0,0,1
15593715,3,107027.52,1,1,0,0,0
15575002,4,140720.93,1,1,0,0,0
15622171,8,80964.57,2,1,0,0,0
15795224,6,178585.46,1,1,0,0,1
15691808,7,134919.85,1,1,0,0,0
15721007,8,115130.34,1,0,0,0,1
15694453,9,131519.49,2,1,1,0,0
15813113,5,0,1,1,0,0,1
15660541,5,127900.03,1,1,0,0,0
15753874,10,143835.47,1,0,1,0,0
15617877,0,0,2,1,1,0,0
15736228,3,129596.77,1,1,1,0,0
15586996,7,0,2,0,1,0,0
15722061,8,142015.76,2,1,0,0,0
15753102,6,83870.33,1,1,0,0,0
15810075,6,130694.89,2,1,1,0,1
15795298,9,206868.78,2,0,1,0,0
15584320,3,111695.62,1,0,0,0,0
15750056,6,149218.39,1,1,1,0,0
15609637,7,0,2,0,1,0,0
15569641,8,130701.29,1,1,0,0,1
15811177,3,167949.48,1,1,0,0,0
15680587,4,131254.81,1,1,0,0,0
15721592,5,0,2,1,0,0,0
15746203,4,119817.33,1,0,1,0,1
15583137,7,130806.99,2,1,1,0,1
15680752,0,0,1,1,1,0,1
15692819,1,132178.67,1,0,0,0,0
15734312,6,0,2,1,1,0,0
15685536,5,0,2,1,1,0,0
15631070,9,154393.43,1,1,1,0,1
15713912,8,109044.3,1,0,1,0,0
15596522,2,0,2,1,0,0,0
15625395,6,105795.9,1,1,1,0,0
15760570,5,0,2,1,0,0,0
15725794,1,0,1,1,0,0,1
15747043,4,0,2,0,0,0,0
15678201,1,0,1,1,1,0,1
15720745,4,140197.18,1,1,1,0,0
15598070,4,135946.26,1,1,0,0,0
15787550,3,0,2,1,1,0,0
15603942,3,81290.02,3,0,1,0,1
15733973,8,0,1,1,0,0,1
15622585,7,153644.39,1,1,1,0,0
15733964,1,109330.06,1,1,1,0,0
15747097,10,0,1,1,1,0,1
15594762,1,183276.32,1,1,1,0,0
15667417,9,68193.72,1,1,0,0,0
15623502,4,98365.33,1,1,1,0,0
15774872,10,0,2,1,0,0,0
15674331,7,132174.41,2,0,0,0,0
15619465,2,0,2,0,1,0,0
15713463,2,138881.04,1,1,0,0,1
15785170,0,116968.91,1,0,0,0,0
15796351,1,105346.03,2,1,1,0,0
15639576,9,136623.19,1,1,0,0,0
15769902,6,0,2,1,1,0,0
15587177,6,124445.52,1,1,0,0,0
15814553,5,68999.66,2,1,1,0,0
15601550,6,85768.42,1,1,1,0,0
15810800,0,0,1,1,1,0,0
15776844,6,0,2,1,0,0,0
15717560,0,125647.36,1,1,0,0,1
15629739,8,100375.39,1,1,1,0,0
15729908,10,0,1,0,0,0,0
15716781,7,171922.72,1,0,1,0,0
15646936,2,146810.99,2,1,1,0,0
15800515,5,128653.59,1,1,0,0,0
15606472,5,0,1,1,1,0,0
15778368,4,121175.56,1,1,0,0,1
15709183,3,102346.86,1,1,1,0,0
15778830,2,0,2,1,0,0,0
15768072,2,0,1,0,0,0,1
15574372,5,161274.05,2,1,0,0,0
15671249,2,0,2,1,0,0,0
15779744,1,103138.17,1,1,1,0,0
15624755,3,109628.44,1,1,0,0,0
15611430,5,0,1,1,0,0,1
15774744,7,97286.16,2,1,0,0,0
15793890,4,0,1,1,1,0,1
15596984,6,0,1,1,1,0,1
15800215,3,0,2,0,1,0,0
15577806,1,75900.84,1,1,1,0,0
15683758,7,111833.47,1,1,0,0,0
15775335,4,81556.89,2,1,0,0,0
15724150,9,136596.85,1,1,1,0,0
15627220,9,98807.45,1,0,0,0,1
15672330,1,0,2,0,1,0,0
15807837,6,107499.7,1,1,1,0,0
15592570,8,0,2,1,0,0,0
15635893,8,0,2,1,1,0,0
15706071,0,127631.62,1,0,1,0,1
15630113,4,161637.75,1,1,1,0,0
15676513,8,71553.83,1,1,0,0,0
15633854,3,0,2,1,0,0,0
15733014,10,64667.95,2,0,1,0,0
15753343,2,121164.11,1,1,1,0,0
15746076,3,0,2,1,0,0,0
15608226,3,98903.06,1,1,1,0,0
15605684,7,104158.84,1,1,0,0,0
15628767,3,139529.93,2,1,1,0,1
15758116,5,64646.7,1,1,0,0,1
15575119,3,0,2,1,1,0,1
15567114,1,118894.22,1,0,0,0,0
15672242,2,0,1,0,1,0,0
15740630,1,0,2,1,0,0,0
15711468,7,0,2,1,1,0,0
15799626,4,126345.55,1,0,1,0,1
15659325,5,0,2,1,1,0,0
15657439,4,0,2,1,1,0,0
15574122,5,129278.43,1,0,0,0,0
15599078,5,92467.58,1,1,0,0,0
15702300,5,0,2,0,0,0,0
15647385,4,99340.83,1,0,0,0,1
15739223,3,0,2,1,1,0,0
15631305,4,126833.79,2,1,0,0,1
15809263,5,109676.52,1,1,1,0,0
15775663,6,134729.99,2,1,1,0,0
15654292,8,130368.31,2,1,0,0,0
15694510,1,129855.32,1,0,0,0,0
15572291,6,132308.22,1,0,0,0,0
15767414,2,99886.42,2,1,1,0,0
15568044,7,0,2,1,1,0,0
15713621,10,134318.21,2,1,1,0,0
15670668,5,75395.53,2,0,1,0,0
15652192,9,160541.36,2,0,0,0,0
15681924,2,129728.6,1,1,0,0,0
15764431,5,130929.02,4,1,1,0,1
15648881,0,101016.53,1,0,1,0,1
15643294,8,190566.65,1,1,1,0,0
15643967,4,92208.54,1,0,1,0,1
15628219,3,111911.63,1,1,1,0,1
15571302,5,94216.05,1,1,1,0,0
15637178,7,0,2,1,1,0,0
15693732,9,0,2,1,1,0,0
15765982,7,74135.85,1,1,1,0,1
15582016,6,99208.46,2,1,0,0,0
15798024,8,92242.34,1,1,1,0,0
15588622,7,108380.72,1,1,1,0,0
15724863,4,91893.32,1,1,0,0,1
15780411,3,0,2,0,0,0,0
15725429,8,96759.42,1,1,1,0,0
15600626,6,0,2,1,1,0,0
15668460,6,0,2,1,1,0,0
15576263,5,0,1,1,0,0,0
15720354,4,0,2,1,1,0,0
15750874,3,78990.15,1,1,1,0,0
15588923,4,113743.37,1,1,0,0,0
15715745,5,157624.84,1,1,1,0,0
15581252,7,80922.75,1,1,0,0,0
15815628,8,113899.92,1,0,0,0,0
15782802,6,114450.32,1,1,1,0,0
15627412,3,0,2,1,0,0,0
15654519,1,0,2,1,1,0,0
15654346,1,130463.55,2,1,1,0,0
15660147,8,46161.18,1,1,1,0,0
15814998,5,0,2,0,0,0,0
15802207,4,110182.54,2,1,1,0,0
15658668,10,0,2,0,0,0,0
15715079,9,117221.15,1,1,0,0,0
15688193,3,61636.97,1,0,0,0,0
15778219,5,0,1,1,0,0,0
15712303,4,159732.02,1,1,1,0,0
15719090,4,89437.03,1,1,1,0,0
15722404,3,0,2,1,1,0,0
15662063,7,142400.77,1,1,1,0,0
15745605,2,88011.4,1,1,1,0,1
15784097,1,118402.25,2,1,0,0,0
15661936,3,141004.46,1,1,0,0,0
15737521,9,103604.31,2,0,0,0,0
15814465,1,182705.05,1,1,1,0,0
15789974,6,94598.48,1,0,0,0,1
15713370,8,188241.05,2,0,0,0,1
15748673,9,0,2,0,0,0,0
15641662,5,117469.91,2,0,0,0,0
15813422,4,80790.74,1,1,0,0,0
15689031,7,168066.87,1,1,0,0,0
15763704,2,69014.49,2,0,0,0,0
15631339,4,0,1,1,0,0,0
15771509,1,98548.62,2,0,1,0,0
15769586,1,0,2,1,1,0,0
15656096,3,76554.06,1,1,1,0,0
15585280,2,0,2,0,1,0,0
15627840,0,0,1,0,1,0,1
15778861,6,97188.62,1,0,0,0,0
15770554,4,61297.05,2,1,1,0,0
15701908,7,0,1,1,1,0,0
15736990,3,157842.07,1,1,0,0,0
15743714,7,91443.75,1,1,0,0,0
15807993,0,110148.49,1,1,0,0,1
15643679,2,70233.74,2,1,1,0,0
15630661,10,75212.28,1,1,0,0,0
15809817,10,0,2,0,0,0,0
15809137,6,0,1,0,0,0,1
15765461,3,0,2,1,0,0,0
15568120,7,69609.85,1,1,1,0,0
15787161,4,129269.27,1,1,0,0,0
15694253,7,152105.57,2,0,1,0,0
15802060,10,100548.67,2,0,0,0,0
15660505,2,106344.95,1,1,0,0,1
15806511,10,0,2,0,1,0,0
15608166,9,127637.92,1,1,1,0,0
15614230,3,0,2,1,1,0,0
15729958,1,0,1,1,1,0,0
15800814,2,81951.74,2,1,0,0,0
15657779,3,0,2,1,1,0,0
15801395,10,135120.72,1,0,0,0,0
15787151,7,0,2,1,1,0,0
15757821,1,0,2,0,0,0,0
15600688,5,0,2,0,0,0,0
15569248,10,0,2,1,0,0,1
15766746,6,127120.07,1,1,0,0,0
15700383,7,115651.6,2,1,1,0,0
15612769,5,61581.97,1,1,1,0,0
15653251,8,87873.39,1,0,0,0,1
15755077,0,105617.73,2,1,1,0,1
15614687,4,148770.61,2,1,1,0,0
15626882,5,94901.09,1,1,1,0,0
15632324,7,0,2,1,1,0,0
15637169,4,103267.8,1,1,1,0,0
15636024,4,109699.08,1,1,1,0,0
15801218,8,135133.39,1,0,1,0,1
15690130,8,137649.47,1,0,0,0,0
15647725,5,62055.17,3,1,0,0,1
15648455,4,131156.76,1,1,0,0,0
15626612,4,104784.23,1,1,0,0,1
15662865,1,0,2,0,1,0,0
15594827,1,124619.33,2,0,1,0,0
15727353,7,142028.36,1,1,0,0,1
15733777,8,0,1,0,0,0,1
15672970,3,0,2,0,1,0,0
15761670,8,0,1,1,0,0,1
15706005,2,174701.05,1,1,0,0,1
15754267,3,108805.42,2,0,1,0,0
15791988,4,0,2,1,1,0,0
15683375,4,0,1,1,1,0,0
15625151,9,116037.76,1,0,1,0,0
15574296,2,80673.96,2,1,0,0,0
15588461,4,0,1,1,0,0,0
15741745,7,120911.75,2,1,1,0,0
15652626,4,115285.85,1,1,0,0,0
15599410,2,0,2,1,0,0,0
15785406,4,105056.13,1,0,0,0,0
15687884,3,88363.03,1,0,1,0,0
15699325,10,114822.64,1,0,1,0,0
15578369,9,145219.3,1,1,0,0,0
15654156,5,106807.64,1,1,1,0,0
15707199,0,148159.71,1,0,0,0,0
15632079,8,156282.79,1,1,0,0,0
15767921,7,0,2,1,0,0,0
15573599,6,0,2,0,1,0,1
15747208,6,0,1,1,0,0,1
15582762,2,0,1,1,1,0,0
15772528,7,121376.15,2,1,0,0,1
15601873,7,0,1,1,0,0,0
15657868,6,94607.08,1,1,0,0,0
15792151,3,0,2,1,0,0,0
15770159,6,172812.72,2,1,1,0,0
15763806,4,0,2,1,1,0,0
15637993,9,137688.71,1,1,1,0,0
15596710,1,167298.42,1,0,1,0,0
15634968,6,110689.07,1,1,1,0,1
15609475,7,98544.11,1,1,1,0,0
15573319,8,178317.6,1,0,0,0,0
15794841,5,89750.21,1,1,0,0,0
15684696,3,116576.45,1,1,0,0,0
15629846,8,143001.5,2,1,0,0,0
15730469,4,103430.11,2,0,1,0,0
15684367,5,0,2,0,0,0,0
15793049,8,115115.38,1,1,0,0,1
15603665,0,122501.28,2,1,1,0,0
15569572,6,0,2,1,1,0,0
15698791,3,146758.24,1,1,0,0,0
15626233,3,0,2,1,1,0,0
15607263,3,0,1,0,1,0,1
15610900,9,110738.89,1,1,0,0,1
15624775,2,94203.8,1,0,1,0,0
15691703,8,105792.49,1,0,1,0,1
15724955,3,0,2,0,0,0,0
15628999,10,61811.23,1,1,1,0,0
15632365,8,142871.27,2,0,0,0,0
15729689,6,98585.94,2,0,1,0,0
15759284,6,0,1,1,1,0,1
15661903,3,80764.03,1,1,0,0,1
15664668,9,144801.97,1,0,1,0,1
15748639,7,110053.62,2,1,1,0,0
15628123,5,118890.81,1,0,1,0,0
15807340,4,131023.76,2,0,0,0,0
15586133,2,122314.5,1,0,0,0,1
15576185,2,0,2,1,1,0,0
15606915,7,98148.61,1,1,0,0,0
15791743,1,59271.82,1,1,1,0,0
15790442,2,0,2,1,1,0,0
15572626,8,0,2,1,1,0,0
15727197,9,170228.59,2,0,0,0,1
15665327,2,176139.5,2,1,0,0,0
15654959,6,158719.57,1,1,1,0,0
15760244,5,160979.68,1,0,1,0,0
15715394,4,123557.65,2,0,1,0,0
15722246,4,0,1,1,1,0,1
15609704,4,0,1,1,0,0,1
15757628,10,112896.86,1,1,1,0,0
15717935,3,0,2,0,1,0,0
15678317,2,0,2,1,1,0,0
15698335,8,0,1,1,1,0,0
15812616,10,0,1,1,0,0,1
15729489,8,98592.88,1,0,1,0,1
15613216,1,141789.15,1,1,0,0,0
15657937,0,112949.71,1,0,0,0,0
15623536,0,154439.86,1,1,0,0,0
15577999,1,124678.35,1,1,0,0,1
15788775,8,152576.25,2,1,0,0,0
15710978,2,88120.97,2,1,1,0,0
15626474,1,0,2,1,0,0,0
15806210,5,115654.47,2,1,1,0,0
15568573,7,105701.91,1,0,1,0,1
15689598,6,0,1,1,1,0,1
15679733,2,113228.38,2,1,1,0,0
15759274,10,0,1,1,1,0,0
15607577,8,0,1,1,1,0,0
15801125,1,0,1,1,0,0,0
15635396,9,139106.19,1,1,0,0,1
15678944,6,130935.56,1,1,0,0,1
15718507,3,116509.99,1,1,1,0,1
15808334,1,93124.04,2,1,1,0,0
15804709,5,111578.18,1,0,0,0,1
15675360,8,0,1,1,1,0,0
15793042,2,129669.32,2,1,0,0,0
15630106,2,0,2,1,0,0,0
15810385,2,164557.95,1,0,1,0,0
15688337,9,118129.87,1,1,1,0,0
15734970,7,86824.09,1,0,0,0,0
15759140,10,128306.7,1,0,1,0,0
15773868,3,125734.2,2,1,0,0,1
15615820,8,103302.37,1,1,1,0,0
15685920,2,101506.66,1,0,0,0,0
15663263,5,156265.31,2,0,0,0,0
15699486,7,132944.53,1,1,1,0,0
15747854,3,0,3,1,1,0,0
15709004,5,93547.23,2,0,1,0,0
15652218,2,152302.72,1,1,0,0,0
15697127,2,147674.26,1,1,1,0,0
15694160,0,0,2,0,0,0,0
15701042,2,151027.56,1,1,0,0,0
15680449,2,138843.7,1,1,0,0,1
15599860,8,109958.15,1,1,1,0,1
15728224,9,149155.53,2,1,0,0,1
15644174,4,135096.05,1,1,1,0,1
15756751,0,78126.28,1,1,1,0,1
15632859,7,0,2,0,1,0,0
15578096,7,106397.75,1,0,0,0,0
15740383,10,0,2,1,0,0,0
15698117,0,150844.94,1,0,1,0,0
15589428,9,0,2,1,0,0,0
15666181,0,98064.97,1,1,0,0,0
15685245,5,0,2,0,1,0,0
15626985,0,104386.53,1,1,0,0,0
15585823,8,128131.73,1,1,0,0,0
15751774,4,112510.89,1,1,1,0,0
15809777,7,131778.66,1,1,1,0,0
15720713,10,0,2,1,1,0,0
15662533,6,0,2,1,0,0,0
15778154,4,122227.71,1,0,1,0,1
15806230,2,121647.54,2,1,1,0,1
15750778,2,120731.39,4,1,1,0,1
15677804,1,0,3,1,1,0,1
15736495,8,114088.32,1,1,0,0,0
15737354,7,0,2,1,1,0,0
15667889,6,0,2,1,0,0,0
15729836,1,0,2,1,0,0,0
15775293,3,143292.95,1,1,0,0,0
15697597,1,149144.61,1,0,1,0,0
15805025,7,139859.23,1,1,1,0,0
15658449,9,43134.65,1,0,1,0,0
15694450,5,99580.13,1,1,0,0,0
15726588,3,0,2,0,0,0,0
15729435,6,0,2,1,1,0,0
15659149,2,0,2,1,0,0,0
15746341,8,0,2,1,1,0,0
15662091,7,116099.82,1,1,1,0,0
15616240,4,0,2,1,1,0,0
15624186,5,123616.43,1,0,1,0,0
15605036,9,155619.58,1,1,1,0,0
15805151,2,89558.39,2,1,1,0,0
15653222,6,131938.92,2,1,1,0,0
15757541,9,151772.63,2,0,0,0,1
15726945,8,0,2,1,1,0,0
15618255,6,103244.86,2,1,0,0,1
15720941,8,147833.3,2,0,1,0,0
15769110,5,0,2,1,0,0,0
15576094,0,0,2,0,1,0,0
15756150,2,0,2,0,0,0,0
15612455,6,124240.93,1,1,1,0,0
15735687,2,157084.99,1,1,0,0,0
15767894,9,0,2,0,1,0,0
15575748,9,68881.59,2,0,1,0,0
15566633,8,155059.1,2,1,1,0,0
15680436,4,0,2,1,0,0,0
15674343,8,78128.13,2,0,1,0,0
15658890,4,98899.76,2,1,1,0,0
15599004,1,0,1,1,1,0,0
15698716,3,87926.24,2,1,0,0,1
15640258,6,94238.75,2,1,1,0,1
15740283,1,0,2,0,0,0,0
15759717,7,0,2,1,0,0,0
15620268,3,212696.32,1,1,0,0,0
15743871,3,0,2,1,0,0,1
15614491,3,139153.68,2,1,0,0,0
15595047,7,0,2,0,0,0,0
15581280,6,92887.13,1,1,1,0,0
15651943,1,0,2,0,1,0,0
15609545,5,83442.98,1,0,1,0,0
15763798,5,140007.19,1,0,1,0,0
15758013,5,98400.61,2,0,0,0,0
15705765,1,0,2,1,0,0,0
15648362,3,108924.33,2,1,0,0,1
15761102,4,132835.56,1,0,0,0,0
15723717,1,118334.44,1,0,0,0,1
15659736,5,121411.9,1,0,0,0,1
15794792,8,117989.76,1,1,1,0,0
15652789,10,0,2,1,1,0,0
15717937,5,99906.89,1,0,0,0,0
15796114,7,141525.55,1,0,0,0,0
15695168,2,0,2,1,0,0,0
15754342,0,78539.84,1,0,1,0,0
15640917,5,0,2,1,1,0,0
15616811,0,160729.1,1,0,1,0,0
15610781,10,88378.6,1,1,0,0,0
15786643,10,0,2,1,1,0,0
15743673,2,113873.22,1,1,1,0,1
15790809,7,74896.92,1,1,0,0,0
15668695,5,89492.62,1,0,0,0,0
15669281,3,128718.78,1,0,0,0,0
15720071,3,0,1,0,0,0,1
15792180,7,144954.75,2,1,0,0,0
15813894,9,0,2,0,0,0,0
15669490,6,94001.61,2,1,0,0,0
15783030,7,0,1,1,0,0,1
15695792,0,0,1,1,1,0,0
15627665,4,0,1,1,0,0,1
15814092,2,0,1,0,1,0,1
15650442,8,141528.88,1,1,1,0,1
15714256,7,109805.3,1,0,1,0,0
15778752,10,86614.06,2,1,1,0,0
15779414,3,153639.11,1,1,1,0,0
15763097,8,0,2,0,1,0,0
15690620,10,46323.57,1,1,0,0,0
15737071,5,162039.78,1,1,1,0,1
15665062,1,110928.51,1,1,1,0,0
15600692,5,0,2,1,0,0,0
15792064,5,114421.55,1,1,0,0,1
15811486,8,130036.21,2,0,1,0,0
15626141,1,151510.17,2,1,1,0,0
15656454,6,83568.55,1,1,0,0,0
15645496,7,139972.18,1,1,0,0,0
15708513,1,90217.07,1,1,0,0,0
15685654,9,0,2,1,1,0,0
15726814,4,0,2,0,1,0,0
15653776,1,162082.31,4,0,0,0,1
15631603,1,122889.88,1,1,1,0,0
15678034,9,180226.24,1,1,0,0,1
15690209,3,104857.19,2,1,0,0,0
15697100,6,108736.52,1,1,0,0,1
15629187,8,85982.07,1,1,0,0,0
15640769,8,137841.53,1,1,1,0,0
15606641,10,100260.88,3,1,1,0,1
15718280,5,139822.11,2,1,1,0,0
15764335,8,123151.51,2,1,0,0,0
15648461,7,138162.41,2,1,1,0,0
15593555,9,0,2,1,1,0,0
15569079,6,126066.26,1,1,0,0,1
15792607,2,0,2,0,0,0,0
15640034,2,139561.46,1,1,0,0,1
15684461,6,0,1,1,0,0,1
15580134,2,172463.45,1,1,1,0,0
15679075,8,107798.85,1,1,0,0,0
15698294,1,0,2,1,0,0,0
15738516,5,0,1,1,0,0,0
15725639,9,116270.72,1,1,1,0,0
15785385,5,0,2,1,0,0,0
15734762,3,115895.22,3,1,0,0,1
15769272,6,136214.08,1,0,0,0,0
15771966,8,146200.01,1,1,0,0,0
15691952,10,106242.67,1,1,1,0,0
15593250,4,0,2,1,0,0,0
15800083,8,24043.45,1,0,1,0,1
15575691,5,0,2,0,1,0,0
15689886,10,132287.92,3,1,1,0,1
15634143,0,53291.86,1,0,0,0,0
15761600,5,86394.14,1,1,1,0,0
15690440,1,0,2,1,1,0,0
15669301,6,150358.97,1,1,0,0,1
15788536,2,137430.82,2,0,0,0,0
15596979,6,0,2,1,1,0,0
15681220,8,0,2,1,1,0,0
15635097,2,188976.89,2,0,1,0,0
15760880,10,0,2,0,1,0,0
15758775,10,97208.46,1,1,1,0,0
15693322,9,146748.07,1,0,1,0,0
15693337,0,148863.17,1,1,1,0,0
15741092,10,153360.02,1,1,0,0,0
15643865,3,92055.36,1,0,1,0,1
15807768,1,103033.83,1,1,1,0,0
15667085,4,0,2,1,1,0,0
15748068,3,0,2,1,1,0,0
15663964,5,0,2,1,0,0,0
15588197,7,0,2,0,0,0,0
15606133,7,0,2,0,1,0,0
15599403,10,125389.7,2,1,1,0,0
15608406,5,111128.04,1,1,0,0,1
15810829,7,0,1,1,0,0,1
15738634,9,83347.25,1,1,1,0,0
15737571,6,84121.04,1,0,1,0,0
15667602,3,0,2,1,0,0,0
15789874,3,87375.78,2,0,0,0,0
15757952,2,0,3,1,0,0,1
15698732,3,104677.09,1,1,0,0,0
15599090,7,108407.34,1,1,1,0,0
15762048,7,154969.79,2,1,1,0,0
15790596,0,141829.67,1,1,1,0,0
15609623,5,0,1,1,0,0,1
15729018,2,147229.65,1,1,1,0,0
15698246,2,0,2,1,1,0,0
15758306,6,0,2,1,1,0,0
15621435,1,160903.2,1,0,0,0,0
15566295,6,138053.79,2,1,0,0,0
15662532,8,149085.9,2,1,1,0,0
15719793,5,0,2,1,1,0,0
15732268,3,159597.45,1,1,0,0,0
15706170,1,84055.43,1,0,0,0,0
15654562,5,174088.3,4,1,0,0,1
15716728,10,0,2,0,1,0,0
15605665,3,78833.15,2,1,1,0,0
15757777,2,0,2,1,1,0,0
15693376,0,0,2,1,1,0,1
15598275,7,0,2,1,1,0,0
15569438,10,106702.94,2,0,0,0,0
15625592,2,0,2,1,1,0,0
15642570,8,0,2,1,0,0,0
15702175,4,148654.84,2,1,1,0,0
