Client_ID,Risk_Score,Annual_Earnings
15682995,600,64349.6
15584776,847,116097.26
15576156,710,48426.98
15727317,533,69409.37
15649536,741,58440.43
15754929,757,192519.39
15668142,700,175373.46
15701176,663,440.2
15655632,655,49480.66
15656086,542,140929.98
15644796,821,126241.4
15726250,508,22614.19
15631721,691,103511.26
15707479,664,122073.48
15579826,439,65535.56
15587240,518,194416.58
15703728,700,121798.52
15670584,646,170821.43
15628992,850,54416.18
15614716,515,132770.11
15683618,774,24400.37
15799631,585,180318.6
15692259,695,111565.45
15675256,555,121789.3
15751185,699,193785.87
15651103,762,196993.69
15633870,850,100750.03
15694644,455,81250.79
15775430,651,129912.74
15760849,537,137651.6
15705281,800,78744.39
15588449,591,162501.83
15794849,850,10541.38
15799720,569,178187.28
15621440,694,156858.2
15682421,683,100496.84
15691910,663,101371.05
15721779,826,180934.67
15681075,682,706.5
15607884,663,101168.9
15625675,569,154775.7
15735400,756,89938.08
15632826,493,89578.32
15681126,702,161888.63
15738954,551,86937.2
15783752,752,102930.46
15671104,637,104769.96
15796434,724,96498.14
15625819,625,164804.02
15753174,571,104152.65
15654067,584,88866.92
15624695,662,179258.67
15718216,803,72051.44
15793585,675,56642.97
15576641,733,50783.1
15749519,822,9149.96
15645184,701,176943.59
15702566,554,177966.24
15660840,723,162198.32
15750811,766,197643.24
15733842,597,60420.07
15702190,672,64515.5
15588517,717,158580.05
15801863,521,129353.21
15743759,619,158444.61
15749947,665,66548.58
15670496,655,108008.05
15628600,807,194257.11
15627002,728,139059.05
15614635,582,40893.61
15731281,704,40261.49
15659194,628,13126.9
15691817,547,5459.07
15707488,560,131919.48
15710397,584,147600.54
15687648,691,92865.41
15607230,588,65611.01
15567630,721,138564.48
15709511,622,100618.17
15579616,683,198134.9
15694852,575,50368.87
15731330,652,124550.88
15620372,687,48228.1
15744622,822,108798.36
15799815,656,21085.12
15759250,745,28922.25
15690540,684,177506.66
15803078,635,90605.05
15741195,613,176903.35
15743490,795,29239.29
15732610,745,154389.18
15734058,509,21646.2
15702462,619,112649.22
15794187,695,118120.88
15636700,701,146651.99
15728706,534,13566.48
15735439,449,82796.29
15584338,714,62762.12
15726178,712,183235.33
15794939,783,105206.48
15572956,683,122305.91
15791114,700,160670.37
15708046,744,158958.9
15719779,645,93073.04
15591550,525,67238.01
15639368,732,172576.56
15595158,654,105218.45
15599126,529,78463.99
15650575,720,160849.43
15641490,850,87834.24
15700627,637,166996.46
15784445,717,194467.23
15813681,786,125449.47
15784000,715,177852.57
15589431,807,65636.92
15567246,684,127433.47
15675749,695,141756.32
15691396,405,72950.14
15801832,684,23135.65
15661349,633,65675.47
15719265,589,170676.67
15779985,750,27366.77
15812230,670,100324.01
15674541,575,111342.66
15580701,712,79176.09
15688973,598,83103.46
15663883,850,149458.73
15589296,724,86950.72
15669664,574,4896.11
15710012,738,43018.82
15763327,835,27548.06
15668853,637,120454.2
15639303,589,133961.19
15691011,591,131753.97
15638513,723,38019.74
15644788,731,189528.72
15745624,828,94845.45
15801417,657,115260.72
15592707,531,60721.4
15593954,516,121365.45
15714431,561,101693.73
15690939,575,10666.05
15707322,779,98912.69
15662245,588,8763.87
15594456,740,85016.64
15757661,589,95985.64
15749671,794,68730.91
15595153,644,148727.42
15698572,636,43134.58
15674149,599,40318.33
15623082,507,97633.93
15797905,682,65069.03
15616471,599,175235.99
15641575,577,56185.05
15638803,733,131625.14
15733476,543,176692.65
15807269,690,119644.59
15602979,751,66825.33
15795124,726,5078.9
15592028,549,109057.56
15580227,803,115676.61
15798256,558,89891.4
15643819,714,82500.84
15754301,704,6416.92
15726855,805,189428.75
15725221,738,42766.03
15789055,635,90883.12
15617507,530,80619.09
15668894,661,120646.4
15589563,531,41409.36
15693162,694,112317.89
15750099,731,152128.36
15581237,573,149536.15
15738150,591,155492.87
15678571,723,24847.02
15623202,704,171971.25
15804201,457,126106.4
15774336,648,91947.74
15648766,569,94488.82
15642619,603,174478.54
15595842,748,73853.94
15753837,573,196517.43
15799790,763,31372.91
15703778,728,36083.96
15639278,580,169963.2
15568487,712,69320.97
15682084,680,36145.53
15642515,620,65565.92
15726774,563,39546.32
15796496,631,190067.12
15815690,614,77789.01
15631739,704,127654.37
15625584,786,79602.86
15575759,583,109638.78
15636330,588,31580.8
15742534,527,155846.69
15578375,628,134441.6
15649414,570,45214.04
15654975,641,160110.65
15689602,698,41595.3
15812647,691,91359.79
15602572,720,142956.48
15678725,658,130461.09
15694444,648,190994.48
15795878,636,159463.8
15687094,717,40437.67
15605742,737,39920
15664897,682,63737.19
15806709,609,93718.16
15633818,786,133112.41
15713845,688,175479.92
15567013,779,30804.68
15800251,583,96792.15
15651315,627,132719.8
15784218,620,38015.34
15707962,606,46774.94
15583073,771,25222.6
15796015,633,11796.89
15787222,676,128461.29
15594270,693,14278.18
15701524,709,46811.77
15708867,684,3966.5
15613140,565,63173.64
15628893,681,66367.33
15764073,503,16274.67
15782879,656,180553.48
15726313,687,110230.4
15578073,686,142331.85
15812850,494,85890.16
15699446,816,35770.84
15615004,730,124364.63
15704771,593,78101.29
15588372,715,143096.49
15681439,775,14073.11
15670343,576,72306.07
15658432,688,47886.44
15815552,670,65706.86
15684211,704,158742.81
15730272,619,86022.09
15771728,641,17384.21
15605113,518,143315.57
15661945,623,31669.18
15783816,733,12761.16
15721207,625,93429.95
15764072,759,42012.55
15689412,604,15798.7
15798385,512,56408.14
15775339,520,4696.44
15780220,656,136521.82
15752409,553,124596.63
15807524,569,134394.78
15696812,586,123410.23
15663234,508,129562.74
15665168,681,163558.36
15782758,632,199674.83
15756918,754,3524.69
15746662,568,45563.94
15793343,549,189558.44
15576774,729,45779.9
15801316,523,21859.06
15662232,675,8567.18
15737778,782,132943.88
15756272,526,40980.87
15600174,525,94738.54
15644882,616,136934.91
15766272,521,109356.53
15800620,691,199635.93
15569764,687,158408.23
15763381,496,27802
15814430,747,32430.94
15613945,472,108411.66
15659937,703,122518.5
15765287,850,9015.07
15661723,667,94433.08
15720919,667,108348.94
15805104,743,107867.38
15622442,619,194310.1
15572801,639,33950.08
15767598,540,197588.32
15732265,630,64804.59
15621974,778,83556.65
15720706,529,122925.44
15651664,615,62845.64
15795132,735,28411.23
15811565,705,28640.92
15691840,505,125307.87
15601383,744,82290.81
15662662,573,66190.21
15590683,660,45438.38
15624667,684,87219.41
15812888,447,197490.39
15749540,585,94283.09
15621063,516,46857.52
15661626,732,81491.7
15649451,746,88728.47
15606158,644,3740.93
15589496,778,67949.32
15643439,537,25482.62
15628824,665,183542.08
15636520,692,7900.46
15794414,507,51424.29
15700650,681,55816.2
15680224,687,32909.13
15764343,688,26287.21
15788686,538,25554.4
15742798,829,152107.93
15775116,581,89040.61
15575428,682,16910.98
15654074,653,150468.35
15568885,620,120672.09
15725036,709,77142.85
15776850,749,167179.48
15623649,629,15404.64
15751131,836,156036.19
15770291,844,147342.03
15690731,645,194656.11
15600813,717,124626.57
15610972,681,24208.84
15674620,679,174873.09
15785350,528,170262.97
15756535,733,93783
15729083,674,27468.72
15694381,631,171587.9
15643426,523,13197.44
15717527,619,38186.85
15793478,593,27274.6
15642248,608,65758.19
15640377,526,97767.63
15723950,684,115468.84
15590327,604,98293.14
15706199,636,182059.28
15671514,669,128538.05
15738063,631,18581.84
15652320,588,100727.68
15694566,602,169921.11
15726103,689,42364.75
15730044,809,182436.81
15565891,709,56214.09
15674254,554,193412.05
15775206,699,83263.04
15649853,625,184474.15
15672053,526,58010.98
15663933,625,163440.8
15814236,537,102606.92
15800688,495,130404.53
15810878,537,147797.54
15725882,618,54495.82
15788022,802,169183.66
15656865,613,8751.59
15667971,592,102628.98
15573628,751,146411.41
15698953,636,74048.1
15753888,607,23386.77
15737961,509,92898.17
15801701,653,45956.05
15794266,559,103560.98
15607786,709,4410.77
15624519,656,74771.22
15799910,793,193817.63
15729574,616,173599.38
15737267,676,79342.31
15799128,608,57600.66
15711921,695,6770.44
15654300,530,101694.67
15681887,758,26606.28
15608873,665,53353.36
15762091,631,63747.51
15608541,498,101954.78
15750671,512,168462.26
15813659,594,26215.85
15757867,570,97045.32
15652914,721,53534.8
15723818,453,8949.2
15713819,562,163116.75
15735339,663,76884.05
15734461,562,186370.3
15780142,632,24275.32
15709920,479,50774.81
15643158,598,68462.59
15693902,597,91036.74
15585379,704,199484.96
15758510,474,152491.22
15705301,683,184366.14
15718231,537,189839.93
15567991,794,175643.44
15574795,495,47089.72
15706036,552,46562.02
15812920,607,181598.25
15691287,675,64815.05
15669219,588,94498.82
15645136,744,121525.48
15709604,781,173843.21
15793901,639,125244.18
15569759,583,163113.41
15712930,587,123006.91
15677317,570,131363.57
15664270,692,188305.85
15731519,511,143994.86
15745623,788,89368.59
15813862,526,158365.89
15641934,749,78753.12
15713043,691,100408.31
15700749,481,24677.54
15697567,752,39570.78
15726058,754,87908.01
15812184,674,128954.05
15786196,555,60533.96
15612095,751,137508.42
15761241,578,143683.75
15645744,826,157397.57
15566988,656,50595.15
15773723,588,163534.75
15697035,740,86657.48
15709861,766,28879.3
15791958,849,169203.51
15791030,612,102426.12
15658813,645,18369.33
15715709,696,159888.1
15683118,590,138889.15
15680112,473,189560.43
15714575,742,17375.27
15657535,590,51907.72
15811947,850,33700.52
15765532,612,191393.26
15762993,796,117832.88
15571193,579,22497.1
15644132,724,107848.24
15797919,773,178268.36
15603743,526,126281.83
15579714,542,196651.72
15786680,805,21928.81
15807163,537,52337.97
15781710,558,166720.28
15704378,655,180241.44
15702145,705,64872.55
15636634,630,93524.22
15625494,573,130234.63
15723737,680,32454.26
15758856,597,167756.45
15745455,638,74241.09
15583033,640,78310.82
15735688,753,91305.77
15606887,775,193880.6
15783026,701,47856.78
15636395,529,26817.23
15712772,757,199727.72
15700937,767,67445.85
15814033,759,20778.39
15783007,520,41042.4
15609899,548,121763.68
15747323,535,157358.43
15582591,615,110275.17
15738835,850,43801.27
15697045,726,100556.98
15799494,850,186285.52
15579787,686,155023.93
15759966,612,159416.58
15687218,674,50743.83
15626452,711,147720.27
15735358,682,4654.28
15749472,775,130376.68
15685872,727,173486.39
15760851,629,93881.75
15784594,549,128499.94
15790247,536,11959.03
15676433,707,98810.78
15625905,592,65906.07
15626414,703,151516.7
15627854,707,135077.01
15669253,754,133600.89
15574558,718,41399.33
15674720,691,98162.44
15810775,576,16644.16
15665222,625,48988.28
15586039,471,96366.7
15802570,811,146123.19
15636820,725,62027.9
15603880,519,60988.21
15596992,482,72643.95
15730759,561,153080.4
15752912,661,72196.57
15711316,771,199527.34
15738785,545,156598.23
15628963,601,111249.62
15742126,712,59115.77
15575623,589,148218.86
15741652,600,77142.32
15738884,642,67484.6
15615050,575,63452.18
15720463,796,62905.29
15588695,833,44323.22
15571144,655,126565.21
15626044,762,106024.02
15737910,703,167810.26
15761076,507,138536.09
15710105,581,184520
15577402,593,20492.16
15662488,627,82969.61
15656100,632,140201.21
15764293,490,80792.83
15577313,619,5075.17
15714493,465,95500.98
15643359,736,79082.62
15687913,501,199805.63
15672016,819,3385.04
15727605,533,12537.42
15651144,632,64722.61
15620735,667,69011.66
15624611,497,163641.53
15773071,780,154598.56
15809302,572,151460.84
15677550,755,20734.81
15654096,779,43705.56
15653065,530,104170.48
15649112,738,27867.59
15806945,611,196332.45
15761525,727,76614.04
15735080,508,6076.62
15619537,550,122221.71
15598162,754,24156.03
15637235,794,91340.02
15706128,632,84008.66
15666430,579,91763.67
15627385,748,137001.1
15801942,619,79866.73
15644501,579,18458.2
15673837,617,38129.22
15656822,568,107155.4
15580560,769,29792.11
15813974,731,172718.35
15746986,850,106691.02
15759741,591,72274.84
15723786,709,16733.59
15754526,699,33687.9
15703037,618,178705.45
15747000,592,19645.65
15731781,551,178393.68
15727198,689,78591.15
15794273,604,124954.56
15804950,514,3756.65
15645200,581,187597.98
15750755,449,156792.89
15684995,690,51011.29
15790763,599,111190.53
15766458,498,69664.35
15776124,802,40855.79
15665811,644,95673.05
15592197,522,145490.85
15793116,502,196278.32
15697678,590,174667.58
15800412,458,3476.38
15726634,479,95270.83
15716926,807,178153.65
15679429,694,59961.81
15742172,598,198894.42
15636016,588,131729.52
15669741,777,106472.34
15616954,592,17013.54
15682914,850,115767.93
15654274,540,141998.89
15719649,553,187915.7
15589437,466,137476.09
15626507,558,183271.15
15673333,698,153373.71
15806486,705,149772.61
15721047,578,199428.19
15589017,547,16922.28
15617301,774,152290.28
15726046,712,126809.15
15585748,585,40385.61
15595162,708,199005.88
15650026,513,52629.73
15624471,850,109291.22
15582154,670,54340.24
15702806,696,10883.52
15620756,747,17298.72
15611331,511,115779.48
15576935,743,93228.86
15661275,532,148704.77
15697391,604,38587.7
15578546,491,145900.89
15591135,726,34743.98
15623219,596,121189.3
15655229,850,129660.59
15805884,637,145477.36
15668289,690,151822.66
15568562,689,49656.24
15779886,563,16319.56
15783083,534,161344.13
15621550,535,69531.22
15799480,600,3756.23
15625247,807,114448.13
15683183,766,127332.33
15591169,788,184178.29
15598510,583,195732.04
15766427,565,175070.94
15648136,658,166682.57
15812482,575,99843.98
15790810,844,141175.18
15768340,642,176137.2
15673599,618,154843.4
15746012,729,31165.06
15615797,743,192127.22
15788494,555,137491.23
15793856,667,186841.71
15715117,744,10662.58
15701074,629,91001.02
15623744,634,123164.97
15740428,507,92131.54
15784161,583,52861.89
15658364,807,46253.65
15793455,627,91943.94
15632345,754,44830.71
15814468,551,84508.44
15754820,637,84760.7
15799600,640,135995.58
15794472,553,159800.16
15646632,741,14379.01
15676353,598,74322.85
15566312,660,189016.24
15674637,491,113695.99
15739972,650,150835.21
15661591,413,158891.79
15675585,416,160523.33
15593454,678,16618.76
15677324,683,51999.5
15714260,646,178752.73
15798200,707,94148.3
15656627,602,77414.45
15791111,635,63236.97
15640686,700,98273.01
15588904,692,113505.93
15768763,562,52525.15
15770543,679,194617.98
15642162,603,152541.89
15575060,797,182257.61
15812073,529,175697.87
15584090,621,131283.6
15810807,513,152499.8
15582033,753,15523.09
15707918,741,74260.16
15602812,684,49865.04
15591822,593,167564.82
15738501,601,41816.49
15585907,676,179066.58
15579040,556,109184.24
15804211,719,199841.32
15745399,649,84863.85
15738497,729,153064.87
15642912,618,57762
15789379,762,173365.89
15718039,606,53784.22
15579994,616,62733.05
15600720,652,188905.43
15566894,793,83997.79
15749123,743,125424.42
15668943,746,143194.05
15577423,627,93132.61
15728012,678,168658.3
15574369,415,22357.25
15703167,628,193903.06
15723216,623,104079.62
15725094,623,93832.33
15772559,790,16119.96
15711251,514,60375.18
15719212,491,187946.55
15731412,693,38196.24
15596011,529,93208.22
15815070,566,68408.74
15705899,597,155356.34
15701522,711,3234.8
15666975,710,58601.61
15637411,749,126551.65
15606855,730,185808.7
15677184,767,27922.45
15775042,615,196476.19
15800233,850,35034.15
15701412,739,173321.65
15704160,648,149946.43
15693704,679,135768.25
15664752,606,31708.53
15628292,850,151677.31
15621195,619,170518.83
15592761,710,162878.96
15598097,550,26257.01
15711352,841,126794.56
15656717,687,179206.92
15643121,753,18254.75
15752846,699,22684.78
15640852,617,7953.62
15793688,669,158032.5
15770405,613,199104.52
15625964,582,170563.73
15761364,679,157871.55
15590286,611,93203.43
15702095,585,186476.91
15700801,850,60021.34
15730590,738,180456.8
15720636,628,109608.81
15609254,513,160546.58
15632185,663,71359.78
15722692,464,75574.48
15696506,604,30252.3
15728823,836,111324.41
15808851,511,105425.18
15706269,489,107625.46
15776985,652,110421.31
15749328,697,46807.62
15785831,591,56028.79
15716218,709,174032
15572735,433,153698.65
15608760,656,22929.08
15627848,683,102665.92
15617331,637,88391.29
15636407,793,143357.03
15632576,520,77335.75
15581505,641,93148.93
15707242,504,146703.36
15721937,686,115927.85
15780359,643,148098.95
15604706,581,105732.9
15790958,685,35884.91
15690332,647,40145.28
15661290,785,146398.51
15715532,687,88396.6
15785975,525,168034.9
15693817,539,48382.4
15674868,696,9002.8
15692110,758,188156.34
15808544,747,57817.84
15654531,477,163112.9
15677141,586,36176.63
15655213,591,161304.68
15645029,771,8673.43
15598259,673,151349.35
15576000,765,67972.45
15596339,422,86350.97
15615938,502,100995.11
15626135,689,155495.63
15792934,661,196875.87
15744046,606,63176.77
15679307,559,86634.3
15811036,565,140130.22
15746199,558,143585.29
15734365,579,39891.84
15665177,613,136491.72
15678374,666,185123.09
15792679,575,119927.81
15583076,588,198766.61
15815615,681,185144.08
15591942,611,3729.89
15724924,589,18988.58
15662021,685,199992.48
15691627,713,16403.41
15635277,605,189310.27
15803941,600,19842.18
15666559,608,116124.28
15703763,554,58076.52
15780056,660,29664.45
15777873,628,147963.07
15623346,820,31422.69
15614054,665,121505.61
15667632,703,72500.68
15599024,506,182692.8
15798709,588,4993.94
15793671,606,161971.42
15797900,517,39488.04
15736299,729,121311.12
15724663,654,157238.05
15594556,619,123242.11
15737169,642,184399.76
15632472,472,57323.18
15722813,470,68293.93
15736717,602,179446.31
15606861,636,38570.13
15641285,621,131048.36
15662908,795,127068.92
15814267,550,51721.52
15614923,630,46156.87
15677087,662,19596.73
15615473,646,198208
15655389,638,47675.29
15784491,725,61326.43
15681115,787,101168.3
15629390,653,144880.81
15792668,661,115037.67
15583863,681,187280.51
15732235,662,42730.12
15653448,754,65219.85
15701037,578,70563.9
15724838,599,170347.1
15666711,586,131553.82
15588933,825,138344.7
15763111,808,169894.4
15805676,515,9770.97
15744553,444,112668.06
15776629,650,186275.7
15766810,699,91346.03
15756625,752,139844.04
15633213,628,144366.83
15628697,631,93503.02
15643826,503,153036.97
15718588,548,98029.58
15709741,668,193018.71
15717328,842,87071.18
15706223,715,4554.67
15769191,509,170360.11
15783463,678,45443.68
15611287,777,115611.97
15768682,640,105997.25
15637646,756,61666.87
15653404,684,196574.48
15690546,618,111097.39
15735636,604,48201.64
15605424,624,135096.78
15568449,661,15650.89
15688085,627,34097.22
15624975,693,77742.38
15660878,705,34436.83
15689955,461,176547.8
15593510,638,56585.2
15654964,608,125762.95
15594039,599,113868.4
15621818,747,175398.34
15636860,625,71216.6
15569432,656,85240.61
15751455,469,160529.71
15770214,754,144134.64
15613463,679,184017.98
15714874,850,176883.42
15657809,585,122960.98
15651955,603,9607.1
15570912,728,152643.48
15596074,502,76642.68
15776096,606,191076.22
15611669,623,645.61
15713347,577,193580.32
15776947,637,12156.93
15700656,662,65089.38
15787884,692,18826.34
15577988,614,3342.62
15720134,709,134732.99
15642996,546,57380.13
15568088,481,96123.72
15795571,606,120138.27
15593128,608,142492.04
15589739,698,14357
15704209,802,59497.01
15708265,581,102517.83
15740264,640,88827.67
15760216,718,184474.72
15601351,735,73069.59
15669262,765,136602.8
15696989,469,150093.32
15688498,594,168186.11
15618391,810,77965.67
15591344,715,128745.69
15611171,740,123300.38
15601627,587,122925.4
15734085,465,127744.02
15809309,689,118319.5
15809462,656,17104
15738715,600,7312.25
15754574,738,96881.32
15737814,622,102402.91
15670889,528,176763.27
15771569,576,33450.11
15811927,733,19658.43
15785654,727,104678.78
15765732,564,153771.8
15797381,593,85902.39
15598536,736,188037.76
15664506,675,52710.7
15575619,656,17034.37
15587394,462,131304.45
15658067,636,190160.04
15642816,850,3025.49
15693088,628,34689.77
15793883,798,2305.27
15665283,610,113228.82
15695148,614,62023.1
15636592,651,36923.67
15724453,570,198830.98
15609160,586,31635.99
15678460,691,49594.02
15662571,639,170483.9
15727539,618,29176.04
15705009,649,89405.26
15707441,690,83253.05
15694765,610,195813.81
15650488,492,92144.09
15637522,507,44001.11
15566891,584,178997.89
15627185,744,141558.04
15754012,687,47921.22
15610653,733,1271.51
15667002,666,29346.1
15679884,544,103713.93
15808849,702,135334.24
15751549,658,13482.28
15599084,782,167058.75
15799924,668,141679.73
15618363,659,84133.48
15637138,660,9692.58
15781665,601,20708.6
15680685,751,134822.05
15808930,531,4606.97
15711181,589,182076.97
15698324,725,67879.8
15807433,570,11417.26
15636590,575,65998.26
15603741,719,176091.31
15747821,554,107074.81
15612043,418,69157.93
15803750,750,153288.97
15799042,611,63202
15596808,679,1173.23
15705403,617,86587.37
15581968,745,174431.01
15595447,613,23315.59
15569249,576,67539.85
15656188,584,185201.58
15689661,663,131827.15
15644934,466,10842.46
15687413,619,117616.29
15761286,696,174027.3
15583394,659,198103.32
15715643,662,175314.87
15785488,701,110043.88
15778604,571,112366.98
15748360,644,182099.71
15770039,572,49373.97
15669501,706,81718.37
15702377,627,78899.22
15577170,532,13889.73
15769451,764,11467.38
15648725,660,108665.89
15752801,518,160303.08
15681342,639,139094.12
15614962,623,104382.11
15689061,611,146448.01
15640074,666,166650.9
15739548,775,149331.01
15662854,681,73066.72
15687688,564,15378.23
15715750,646,53072.49
15726466,751,125920.54
15660390,544,124113.04
15663942,639,93716.38
15638610,635,155799.86
15609356,697,87803.32
15803378,850,183617.32
15790254,741,13018.96
15767729,646,42537.59
15699839,637,71692.8
15786237,651,823.96
15605791,524,32063.3
15618410,718,51099.56
15610042,574,103006.27
15580914,478,44147.95
15583680,615,149278.96
15813718,651,193009.21
15631685,523,57061.71
15655658,678,32301.88
15704581,595,156309.52
15738487,678,4989.33
15648069,850,190194.95
15731586,785,81778.72
15757467,563,39297.48
15596797,643,145764.4
15681755,605,42135.28
15815271,755,16929.41
15705918,725,59650.42
15684512,818,63729.72
15642934,669,174969.92
15789201,603,163181.62
15706762,597,52319.26
15680643,729,149535.97
15761854,746,94105
15730793,699,155905.79
15775750,686,27596.39
15725776,649,133091.32
15682576,763,106282.74
15719940,628,12628.61
15565714,601,96517.97
15763108,600,93629.66
15723884,758,96097.65
15644453,606,156476.36
15664793,754,150685.52
15642391,621,177740.58
15756538,654,71492.28
15796569,831,47729.33
15677112,519,97593.16
15590434,577,135227.23
15723989,646,179473.26
15681509,679,61761.77
15572390,850,103921.43
15801441,670,198802.9
15783859,733,9617.24
15773421,673,121440.8
15661412,715,187051.23
15636478,621,148689.13
15651868,672,22736.06
15815443,527,54947.51
15697460,596,4802.27
15748432,746,72909.75
15808662,624,88407.51
15801473,599,85045.92
15704509,492,85421.48
15728523,522,14789.9
15716082,703,183656.12
15643056,755,10333.78
15761158,719,125041.52
15723827,683,183171.47
15598802,770,50839.85
15691150,699,127429.56
15608688,442,68343.08
15737998,529,126511.94
15659100,605,147822.81
15609070,515,39288.11
15650313,632,85179.48
15591010,434,96405.88
15649379,850,187980.21
15699238,618,80204.38
15732884,676,189268.81
15587297,507,85411.01
15682540,602,112928.74
15697310,559,64242.31
15678210,684,198355.28
15575438,613,79323.61
15573520,692,107472.99
15740458,703,143859.66
15762799,720,104120.17
15686885,777,79792.3
15565996,653,154639.72
15567839,501,91429.74
15797246,621,44857.4
15778290,799,36483.52
15586183,561,59981.62
15705343,649,28797.32
15671014,573,96015.53
15657778,657,103914.4
15788131,653,50695.93
15623210,484,137519.92
15730287,679,172749.4
15767231,757,130861.95
15729771,799,88604.89
15609823,751,479.54
15793366,781,173837.54
15566495,704,35600.25
15799785,679,121151.46
15699963,571,154844.22
15624595,512,18785.48
15629750,697,64771.61
15753550,684,131093.99
15594133,697,129188.18
15591552,600,132973.21
15750921,521,84908.2
15670029,445,122625.68
15728010,485,170226.47
15663194,582,191757.65
15736510,605,66652.75
15745804,628,195977.75
15746995,724,12920.43
15701081,785,61811.1
15648681,747,129964.56
15718921,625,134794.02
15571081,773,57549.65
15579583,641,51703.09
15692718,738,69227.42
15762716,762,31445.03
15587266,606,111448.92
15675926,655,51226.32
15706268,697,53581.14
15581871,504,149697.78
15666166,653,160348.31
15671582,660,154641.91
15680901,652,104331.76
15571284,756,56176.31
15611973,804,118752.6
15795690,667,189657.26
15706464,667,57213.46
15725028,679,63687.06
15751167,680,58761.33
15672637,571,145115.95
15680895,627,187718.26
15637891,613,20134.07
15568469,653,27862.58
15618703,663,151317.27
15740487,627,138700.75
15688264,629,41263.69
15583067,687,63185.05
15686670,588,92536
15593345,502,158736.07
15811690,793,18633.4
15762045,474,110953.33
15778142,850,4466.21
15721507,713,149558.83
15750476,742,4070.28
15810723,607,132741.13
15787229,761,61251.25
15570508,600,91347.76
15689786,850,155850.4
15648876,501,27380.99
15802106,418,154208.96
15773869,797,93624.55
15795527,699,82815.93
15646082,676,91817.38
15670646,499,14868.94
15815095,850,24093.4
15730360,502,66263.87
15813363,448,95215.73
15713160,669,124382.9
15809800,726,6787.48
15736420,596,197297.77
15757933,733,21556.95
15623072,529,56518
15570947,615,126396.01
15797767,600,148087.88
15586479,692,185580.89
15605872,707,62768.8
15666012,603,38829.11
15649183,598,88658.73
15757188,644,82696.84
15624850,850,62811.03
15717700,683,25339.29
15716347,663,176487.05
15765093,704,155823.2
15735106,647,102325.19
15672912,737,55356.39
15660144,660,88080.43
15690898,696,75562.47
15764922,596,103456.47
15673747,519,167553.06
15808386,721,59604.45
15603565,603,162223.67
15802071,762,178361.48
15632010,647,77216.48
15742009,489,191419.32
15742297,715,60407.93
15688059,807,130489.37
15698749,626,109742.8
15631693,697,-74760.32
15604536,850,61936.1
15802869,737,78650.95
15647191,677,7824.31
15646521,634,143960.72
15746258,622,8788.35
15692430,699,103557.85
15625501,570,147168.28
15640521,552,58844.84
15790630,619,18094.96
15644878,685,68701.73
15754578,606,186778.89
15687527,638,165370.66
15591248,628,34857.46
15676156,528,156192.43
15812918,432,53874.67
15700549,721,4493.12
15715519,614,130610.78
15707042,634,63340.65
15630592,516,95273.73
15740411,636,109685.61
15804235,698,71972.95
15627365,732,184350.78
15748499,550,13999.64
15668889,665,35640.12
15622083,647,2955.46
15598266,610,149602.54
15569682,768,41788.25
15803682,651,75837.58
15627328,542,54869.54
15602456,850,122141.13
15799859,704,120770.75
15599152,698,134790.74
15737909,759,100137.7
15646190,677,158325.87
15671987,567,88659.07
15750104,718,32999.1
15784526,616,178235.37
15744423,561,84871.99
15687765,538,119216.46
15703177,654,86764.46
15660263,622,197372.13
15645820,698,111471.55
15659031,630,134407.93
15790113,609,108258.22
15652289,694,197528.62
15605341,681,139761.25
15697844,721,136119.96
15652048,563,197812.16
15660528,659,99341.87
15580366,566,172601.62
15657228,545,104936.88
15729377,798,159044.1
15632275,718,126336.72
15764841,623,47880.71
15779207,500,68807.47
15814116,583,144039.05
15611189,670,120225.62
15620103,660,185156.94
15770406,580,35671.45
15800554,850,59568.24
15611409,676,139911.58
15646535,578,56770.76
15737542,611,160548.12
15590234,697,1262.83
15728082,601,14665.28
15609987,755,156868.21
15735330,553,30461.55
15649430,723,123885.88
15768777,507,60688.38
15615176,732,154364.66
15735221,697,61312.15
15785705,705,137419.87
15792107,719,165162.4
15569917,706,137674.55
15696120,701,115650.63
15675176,512,165035.17
15700046,635,193746.55
15782089,685,58458.26
15732943,574,167066.95
15750545,629,117572.59
15642448,656,137173.39
15791944,697,116442.42
15778345,749,20164.47
15687634,561,26691.31
15649101,601,173245.68
15781975,708,121457.88
15643574,682,178373.43
15595010,694,99924.04
15748532,828,186071.14
15600027,579,54816.57
15620832,723,61290.99
15568819,619,191821.35
15583552,674,73731.32
15713250,502,123509.01
15569595,678,8199.5
15613699,430,161937.62
15609758,537,120892.96
15791769,691,51987.99
15712483,608,10899.63
15636454,691,177355.8
15796787,681,5771.56
15615670,762,42693.65
15599535,678,54144.01
15725002,749,20306.79
15678779,502,4082.52
15752601,578,102233.73
15796413,794,195325.74
15812470,719,29132.43
15587443,728,131804.86
15624423,850,196582.55
15727811,661,188324.01
15707681,501,133403.07
15604196,766,102502.5
15769356,520,37577.66
15665590,541,83456.67
15572361,790,199420.41
15667460,797,24748.89
15654760,811,121765
15632669,722,113666.48
15741633,566,159891.03
15674583,768,8316.19
15588854,715,94715.24
15594651,748,70956.75
15575146,492,67311.12
15608916,573,110454.46
15666297,706,88479.02
15598586,680,122639.73
15665014,458,79723.78
15701738,612,97677.52
15650591,809,100720.02
